streetName,streetType,minHouseNum,maxHouseNum
Pod Vanovskou,,1,100
Pod Vartou,,1,100
Pod Vavřincem,,1,100
Pod Velbabou,,1,100
Pod Velkou,,1,100
Pod Velkým vrchem,,1,100
Pod Veselovem,,1,100
Pod Vesníkem,,1,100
Pod Veverkou,,1,100
Pod Viaduktem,,1,100
Pod Vidoulí,,1,100
Pod Viktorkou,,1,100
Pod Vilami,,1,100
Pod Vilovou,,1,100
Pod Vincemi,,1,100
Pod Vinicemi,,1,100
Pod Vinicí,,1,100
Pod Viničkami,,1,100
Pod Viničkou,,1,100
Pod Vinohradem,,1,100
Pod Vinohrady,,1,100
Pod Vinoří,,1,100
Pod Višňovkou,,1,100
Pod Vlachovkou,,1,100
Pod Vlastním krovem,,1,100
Pod Vlekem,,1,100
Pod Vlkem,,1,100
Pod Vodojemem,,1,100
Pod Vodovodem,,1,100
Pod Vodárenskou věží,,1,100
Pod Vodárnou,,1,100
Pod Vojenským velitelstvím,,1,100
Pod Vranovou,,1,100
Pod Vrbami,,1,100
Pod Vrbou,,1,100
Pod Vrchem,,1,100
Pod Vrcholem,,1,100
Pod Vrchy,,1,100
Pod Vrkočem,,1,100
Pod Vrstevnicí,,1,100
Pod Vrážkou,,1,100
Pod Vráží,,1,100
Pod Vrškem,,1,100
Pod Vršky,,1,100
Pod Vršovickou vodárnou Ⅰ,,1,100
Pod Vršovickou vodárnou Ⅲ,,1,100
Pod Vsí,,1,100
Pod Vyhlídkou,,1,100
Pod Vysokou,,1,100
Pod Vysílačem,,1,100
Pod Vyšehradem,,1,100
Pod Václavem,,1,100
Pod Vápenkou,,1,100
Pod Vítkovem,,1,100
Pod Výhonem,,1,100
Pod Výhořicí,,1,100
Pod Výkupem,,1,100
Pod Výrovem,,1,100
Pod Výspou,,1,100
Pod Výtahem,,1,100
Pod Výtopnou,,1,100
Pod Vývozem,,1,100
Pod Výšinkou,,1,100
Pod Větrníkem,,1,100
Pod Větrolamem,,1,100
Pod Větrovem,,1,100
Pod Větrákem,,1,100
Pod Větřákem,,1,100
Pod Věží,,1,100
Pod Vřesovištěm,,1,100
Pod Všemi svatými,,1,100
Pod ZDŠ,,1,100
Pod Zadražilkou,,1,100
Pod Zahradami,,1,100
Pod Zahrady,,1,100
Pod Zahrádkami,,1,100
Pod Zahrádky,,1,100
Pod Zastávkou,,1,100
Pod Zavíračkou,,1,100
Pod Zbrojnicí,,1,100
Pod Zdenkou,,1,100
Pod Zelenou,,1,100
Pod Zelenou cestou,,1,100
Pod Zelnicemi,,1,100
Pod Zemankou,,1,100
Pod Zličínem,,1,100
Pod Zlámaným,,1,100
Pod Známkovnou,,1,100
Pod Zoo,,1,100
Pod Zvonařkou,,1,100
Pod Zvonek,,1,100
Pod Zvonicí,,1,100
Pod Zvoničkou,,1,100
Pod Zvíkovcem,,1,100
Pod Zábřehem,,1,100
Pod Záhorskem,,1,100
Pod Záhořím,,1,100
Pod Zámeckým,,1,100
Pod Zámečkem,,1,100
Pod Zámkem,,1,100
Pod Zárubou,,1,100
Pod Závěrkou,,1,100
Pod břehy,,1,100
Pod cestou,,1,100
Pod chatami,,1,100
Pod domy,,1,100
Pod drahou,,1,100
Pod dráhou,,1,100
Pod duby,,1,100
Pod dětským domovem,,1,100
Pod farou,,1,100
Pod fortnou,,1,100
Pod horkou,,1,100
Pod hospodou,,1,100
Pod hradbami,,1,100
Pod hradem,,1,100
Pod hrází,,1,100
Pod hvězdárnou,,1,100
Pod hájem,,1,100
Pod hájkem,,1,100
Pod hřbitovem,,1,100
Pod hřištěm,,1,100
Pod javory,,1,100
Pod kamenicama,,1,100
Pod kamenným vrchem,,1,100
Pod kapličkou,,1,100
Pod kaplí,,1,100
Pod kaštany,,1,100
Pod kioskem,,1,100
Pod klášterem,,1,100
Pod kopcem,,1,100
Pod kostelem,,1,100
Pod koupalištěm,,1,100
Pod kovárnou,,1,100
Pod lesem,,1,100
Pod lesíkem,,1,100
Pod lipami,,1,100
Pod lípou,,1,100
Pod mlýnem,,1,100
Pod mohylou,,1,100
Pod mýtem,,1,100
Pod nemocnicí,,1,100
Pod nádražím,,1,100
Pod náplavkou,,1,100
Pod návrším,,1,100
Pod ořechy,,1,100
Pod parkem,,1,100
Pod rybníkem,,1,100
Pod rybníčkem,,1,100
Pod sirénou,,1,100
Pod skalami,,1,100
Pod skalkou,,1,100
Pod skálou,,1,100
Pod starýma horama,,1,100
Pod strojobalem,,1,100
Pod strání,,1,100
Pod sv. Duchem,,1,100
Pod sv. Terezií,,1,100
Pod svahem,,1,100
Pod topoly,,1,100
Pod tratí,,1,100
Pod třešňovkou,,1,100
Pod uličkou,,1,100
Pod urnovým hájem,,1,100
Pod viničkou,,1,100
Pod vinohrady,,1,100
Pod vinohrádkem,,1,100
Pod vodojemem,,1,100
Pod vodárnou,,1,100
Pod vrchem,,1,100
Pod vrškem,,1,100
Pod vyhlídkou,,1,100
Pod vysílačkou,,1,100
Pod zahrady,,1,100
Pod zatáčkou,,1,100
Pod zeleným vrchem,,1,100
Pod zámkem,,1,100
Pod Újezdem,,1,100
Pod Útesy,,1,100
Pod Úvozem,,1,100
Pod úvozem,,1,100
Pod Čaganovem,,1,100
Pod Čechem,,1,100
Pod Černým mostem,,1,100
Pod Černým vrchem,,1,100
Pod Čertovou skalou,,1,100
Pod Čertovým pahorkem,,1,100
Pod Červenkami,,1,100
Pod Česačkou,,1,100
Pod Čeřovkou,,1,100
Pod Čihadlem,,1,100
Pod Čilinou,,1,100
Pod Čimickým hájem,,1,100
Pod Číhadly,,1,100
Pod Řivnáčem,,1,100
Pod Řopíky,,1,100
Pod Šachtami,,1,100
Pod Šachtou,,1,100
Pod Šancemi,,1,100
Pod Šenkrovnou,,1,100
Pod Šeptouchovem,,1,100
Pod Šibencem,,1,100
Pod Šibenicí,,1,100
Pod Šibeničkami,,1,100
Pod Šibeníkem,,1,100
Pod Šibeňákem,,1,100
Pod Šimlem,,1,100
Pod Šimoňákem,,1,100
Pod Širokým vrchem,,1,100
Pod Školkou,,1,100
Pod Školou,,1,100
Pod Šmukýřkou,,1,100
Pod Šobrovnou,,1,100
Pod Šodkem,,1,100
Pod Špačkou,,1,100
Pod Špejcharem,,1,100
Pod Špitálem,,1,100
Pod Špitálkou,,1,100
Pod Špičkou,,1,100
Pod Špičákem,,1,100
Pod Štandlem,,1,100
Pod Šternberkem,,1,100
Pod Štolami,,1,100
Pod Štolou,,1,100
Pod Štěpem,,1,100
Pod Štěpnicí,,1,100
Pod Švabinami,,1,100
Pod Šípem,,1,100
Pod Šňárovou,,1,100
Pod školkou,,1,100
Pod školou,,1,100
Pod Žalým,,1,100
Pod Žamboškou,,1,100
Pod Železnicí,,1,100
Pod Železným vrškem,,1,100
Pod Židovskými hřbitovy,,1,100
Pod Žlabcem,,1,100
Pod Žlubincem,,1,100
Pod Žvahovem,,1,100
Podblanická,,1,100
Podborská,,1,100
Podbořanská,,1,100
Podboří,,1,100
Podbranská,,1,100
Podbrdská,,1,100
Podbělohorská,,1,100
Podbělová,,1,100
Poddomí,,1,100
Poddoší,,1,100
Poddubí,,1,100
Pode Břehy,,1,100
Pode Dvorem,,1,100
Pode Dvory,,1,100
Pode Mlýnem,,1,100
Pode Zdí,,1,100
Pode Zděmi,,1,100
Podedvorem,,1,100
Podedvorská,,1,100
Podelhota,,1,100
Podemlejnská,,1,100
Podemlýn,,1,100
Podevsí,,1,100
Podešvova,,1,100
Podfarská,,1,100
Podfortenská,,1,100
Podhajská pole,,1,100
Podhaltýřská,,1,100
Podhomolí,,1,100
Podhorka,,1,100
Podhorní,,1,100
Podhorská,,1,100
Podhořská,,1,100
Podhoří,,1,100
Podhrad,,1,100
Podhradní,,1,100
Podhradská,,1,100
Podhradí,,1,100
Podhrázní,,1,100
Podhrázská,,1,100
Podhumenská,,1,100
Podháj,,1,100
Podhájek,,1,100
Podhájí,,1,100
Podhájčí,,1,100
Podhůra,,1,100
Podhůrecká,,1,100
Podhůrská,,1,100
Podhůry,,1,100
Podhůří,,1,100
Podivínská,,1,100
Podivínského,,1,100
Podjavorinské,,1,100
Podjedlí,,1,100
Podjezd,,1,100
Podjezdová,,1,100
Podjárky,,1,100
Podkarpatská,,1,100
Podkomorská,,1,100
Podkopčí,,1,100
Podkostelní,,1,100
Podkovní,,1,100
Podkovářská,,1,100
Podkrkonošská,,1,100
Podkrkonošských tkalců,,1,100
Podkrušnohorská,,1,100
Podle Dráhy,,1,100
Podle Lomu,,1,100
Podle Náhonu,,1,100
Podle Trati,,1,100
Podle trati,,1,100
Podlesná,,1,100
Podlesní,,1,100
Podlesí,,1,100
Podlesí I,,1,100
Podlesí II,,1,100
Podlesí III,,1,100
Podlesí IV,,1,100
Podlesí V,,1,100
Podlevín,,1,100
Podlevínská,,1,100
Podlešínská,,1,100
Podlibská,,1,100
Podlipná,,1,100
Podlipného,,1,100
Podlišovská,,1,100
Podlomní,,1,100
Podlouckého,,1,100
Podloučky,,1,100
Podluská,,1,100
Podluží,,1,100
Podléšková,,1,100
Podmokelská,,1,100
Podmolova,,1,100
Podmostní,,1,100
Podměstí,,1,100
Podnikatelská,,1,100
Podnádražní,,1,100
Podnásepní,,1,100
Podoborská,,1,100
Podohradí,,1,100
Podoli,,1,100
Podolkovická,,1,100
Podolská,,1,100
Podolské nábřeží,,1,100
Podolí,,1,100
Podplukovníka Sochora,,1,100
Podpuklí,,1,100
Podpísečná,,1,100
Podpěrova,,1,100
Podroužkova,,1,100
Podruhova,,1,100
Podrázkého,,1,100
Podrázského,,1,100
Podsadová,,1,100
Podsedky,,1,100
Podsedliště,,1,100
Podsednická,,1,100
Podskalní,,1,100
Podskalská,,1,100
Podskalské nábřeží,,1,100
Podskalí,,1,100
Podsklepí,,1,100
Podskála,,1,100
Podsrp,,1,100
Podstránská,,1,100
Podstráňská,,1,100
Podsupy,,1,100
Podubí,,1,100
Podvalí,,1,100
Podveská,,1,100
Podvesná IV,,1,100
Podvesná IX,,1,100
Podvesná V,,1,100
Podvesná VI,,1,100
Podvesná VII,,1,100
Podvesná VIII,,1,100
Podvesná X,,1,100
Podvesná XI,,1,100
Podvesná XII,,1,100
Podvesná XIII,,1,100
Podvesná XIV,,1,100
Podvesná XV,,1,100
Podvesná XVI,,1,100
Podvinný mlýn,,1,100
Podvojná,,1,100
Podvrbí,,1,100
Podvrší,,1,100
Podzahrady,,1,100
Podzahradí,,1,100
Podzemní,,1,100
Podzimní,,1,100
Podzámecká,,1,100
Podzámčí,,1,100
Pod Špejcharem,,1,100
Podél Dráhy,,1,100
Podélná,,1,100
Podéšťova,,1,100
Podílní,,1,100
Poděbradova,,1,100
Poděbradovo náměstí,,1,100
Poděbradská,,1,100
Podřipská,,1,100
Podříčí,,1,100
Podštampilí,,1,100
Podůlí,,1,100
Podžďáří,,1,100
Pohankova,,1,100
Pohanková,,1,100
Pohledná,,1,100
Pohleďská,,1,100
Pohlova,,1,100
Pohnertova,,1,100
Pohodnice,,1,100
Pohodová,,1,100
Pohorská,,1,100
Pohoršov,,1,100
Pohotovostní osada,,1,100
Pohořanská,,1,100
Pohořelec,,1,100
Pohořská,,1,100
Pohoří,,1,100
Pohraniční,,1,100
Pohraniční Stráže,,1,100
Pohraniční stráže,,1,100
Pohraničníků,,1,100
Pohraničí,,1,100
Pohránovská,,1,100
Pohádková,,1,100
Pohřebačka,,1,100
Pohůrecká,,1,100
Pojizerská,,1,100
Poklidná,,1,100
Pokojná,,1,100
Pokorného,,1,100
Pokračovací,,1,100
Pokrok,,1,100
Pokutická,,1,100
Pokřivená,,1,100
Polabská,,1,100
Polabí,,1,100
Polanecká,,1,100
Polanka,,1,100
Polanova,,1,100
Polanského,,1,100
Polany,,1,100
Polední,,1,100
Poledníkova,,1,100
Polepská,,1,100
Poleradská,,1,100
Polesná,,1,100
Polesní,,1,100
Policejní,,1,100
Polická,,1,100
Politických obětí,,1,100
Politických vězňů,,1,100
Poličanská,,1,100
Polišenského,,1,100
Poljanovova,,1,100
Polnodvorská,,1,100
Polná na Šumavě,,1,100
Polní,,1,100
Polní I,,1,100
Polní II,,1,100
Polní cesta,,1,100
Polní mez,,1,100
Polní osada,,1,100
Polních myslivců,,1,100
Polomská,,1,100
Poloviční,,1,100
Polovnická,,1,100
Polsko,,1,100
Polská,,1,100
Polské lidové armády,,1,100
Polygrafická,,1,100
Polákova,,1,100
Polákovy domy,,1,100
Poláčkova,,1,100
Poláčkovo náměstí,,1,100
Poláškova,,1,100
Polívkova,,1,100
Pomezní,,1,100
Pomezí,,1,100
Pomněnková,,1,100
Pomořanská,,1,100
Pompova,,1,100
Poncarova,,1,100
Pontassievská,,1,100
Ponávka,,1,100
Ponětovice,,1,100
Ponětovická,,1,100
Popelky Biliánové,,1,100
Popelnická,,1,100
Popelnicová,,1,100
Popelákova,,1,100
Popinecká,,1,100
Popkova,,1,100
Popkovická,,1,100
Poplužní,,1,100
Popluží,,1,100
Popova,,1,100
Popovice,,1,100
Popovická,,1,100
Popovova,,1,100
Popovská,,1,100
Popradská,,1,100
Popská,,1,100
Por. Vodičky,,1,100
Porcalova,,1,100
Porhajmova,,1,100
Port-Artur,,1,100
Portmanka,,1,100
Portugalová,,1,100
Porubská,,1,100
Poručíka Hoši,,1,100
Poručíka Vondráška,,1,100
Porákova,,1,100
Porážka,,1,100
Porážková,,1,100
Poršova,,1,100
Poschla,,1,100
Poschoďová,,1,100
Poslední,,1,100
Poslušného,,1,100
Pospolitá,,1,100
Pospíchalova,,1,100
Pospíšilova,,1,100
Pospíšilovo náměstí,,1,100
Postlova,,1,100
Postoloprtská,,1,100
Postranní,,1,100
Postupická,,1,100
Postřekovská,,1,100
Postřelmovská,,1,100
Postřihačská,,1,100
Postřižínská,,1,100
Postřížská,,1,100
Posvátná,,1,100
Potahová,,1,100
Potocká,,1,100
Potok,,1,100
Potoky,,1,100
Potočiny,,1,100
Potočná,,1,100
Potoční,,1,100
Potočí,,1,100
Potácelova,,1,100
Potěhníkova,,1,100
Potěminova,,1,100
Potěšilova,,1,100
Potůčková,,1,100
Potůčky,,1,100
Poucholáč,,1,100
Pouchovská,,1,100
Poupětova,,1,100
Poustevna,,1,100
Poustka,,1,100
Poutnická,,1,100
Poutní,,1,100
Pouzdřanská,,1,100
Poušov,,1,100
Povelská,,1,100
Povltavská,,1,100
Povodňová,,1,100
Povoznická,,1,100
Povážská,,1,100
Povětrná,,1,100
Povětronní,,1,100
Pozdeňská,,1,100
Poznaňská,,1,100
Pozorecká,,1,100
Pozovská,,1,100
Počapská,,1,100
Počeradská,,1,100
Počápelská,,1,100
Počátecká,,1,100
Poňava,,1,100
Pořádí,,1,100
Poříčanská,,1,100
Poříční,,1,100
Poříčská,,1,100
Poříčí,,1,100
Poříčí I.,,1,100
Poříčí II.,,1,100
Pošenská,,1,100
Pošepného,,1,100
Pošmýlská,,1,100
Poštova,,1,100
Poštovní,,1,100
Poštovní cesta,,1,100
Poštovní dvůr,,1,100
Poštovní náměstí,,1,100
Poštovská,,1,100
Poštulkova,,1,100
Pošumavská,,1,100
Požárnická,,1,100
Požární,,1,100
Požárníků,,1,100
Pplk. Hradeckého,,1,100
Pplk. M. Semíka,,1,100
Pplk. Nováčka,,1,100
Pplk. Sochora,,1,100
Pplk. Vlad. Štěrby,,1,100
Pplk. Vladimíra Štěrby,,1,100
Ppor. Horáčka,,1,100
Ppor. Příhody,,1,100
Pr. Veselého,,1,100
Prachatická,,1,100
Prachovická,,1,100
Prachovská,,1,100
Prachňanská,,1,100
Pracnerova,,1,100
Pragovka,,1,100
Praizlerova,,1,100
Pramenná,,1,100
Pramenní,,1,100
Prameny,,1,100
Praporce,,1,100
Praskova,,1,100
Praskovo náměstí,,1,100
Pratecká,,1,100
Pravdova,,1,100
Pravohradecká,,1,100
Pravonínská,,1,100
Pravoslavná,,1,100
Pravoúhlá,,1,100
Pravská,,1,100
Pravá,,1,100
Prašingerova,,1,100
Prašnice,,1,100
Prašná,,1,100
Pražanova,,1,100
Pražačka,,1,100
Pražská,,1,100
Pražská brána,,1,100
Pražská cesta,,1,100
Pražská sídl.,,1,100
Pražská tř.,,1,100
Pražská třída,,1,100
Pražského,,1,100
Pražského povstání,,1,100
Pražský most,,1,100
Pražákova,,1,100
Pražákovská,,1,100
Prebslova,,1,100
Prefátova,,1,100
Preilserova,,1,100
Preislerova,,1,100
Preislerovo nám.,,1,100
Preissigovo náměstí,,1,100
Preláta,,1,100
Preláta Horného,,1,100
Premonstrátů,,1,100
Preslova,,1,100
Presslova,,1,100
Prezidentská,,1,100
Prešovská,,1,100
Prievidzská,,1,100
Prim. Hájka,,1,100
Prim. MUDr. J. Pujmana,,1,100
Primase Hrůzy,,1,100
Primátorská,,1,100
Primáře Kareše,,1,100
Prkenice,,1,100
Prlovská,,1,100
Probluzská,,1,100
Proboštova,,1,100
Proboštovská,,1,100
Proboštovský sad,,1,100
Proboštská,,1,100
Procházkova,,1,100
Prodloužená,,1,100
Prof. A. B. Svojsíka,,1,100
Prof. Deyla,,1,100
Prof. J. Sumbala,,1,100
Prof. Krbce,,1,100
Prof. Krátkého,,1,100
Prof. Skupy,,1,100
Prof. Urbana,,1,100
Prof. Veselého,,1,100
Prof. Vondráčka,,1,100
Profesora Františka Vojtíška,,1,100
Profesora Fuky,,1,100
Profesora Plavce,,1,100
Profesora Sklenáře,,1,100
Profesora Smotlachy,,1,100
Profesora Veselého,,1,100
Profesora Vojtěcha Tučka,,1,100
Proftova,,1,100
Prokešova,,1,100
Prokešovo náměstí,,1,100
Prokišova,,1,100
Prokofjevova,,1,100
Prokopa Diviše,,1,100
Prokopa Holého,,1,100
Prokopa Velikého,,1,100
Prokopka,,1,100
Prokopova,,1,100
Prokopovka,,1,100
Prokopovo nábřeží,,1,100
Prokopovo náměstí,,1,100
Prokopových,,1,100
Prokopská,,1,100
Prokopská náves,,1,100
Prokopské údolí,,1,100
Prokopův kopec,,1,100
Proletářská,,1,100
Promenáda,,1,100
Promenádní,,1,100
Propojovací,,1,100
Proražená,,1,100
Prosecká,,1,100
Prosek,,1,100
Prosetická,,1,100
Prosečská,,1,100
Prosincová,,1,100
Proskovická,,1,100
Prosluněná,,1,100
Prosná,,1,100
Prostorná,,1,100
Prostějovská,,1,100
Prostřední,,1,100
Protetická,,1,100
Proti Proudu,,1,100
Protifaš. bojovníků,,1,100
Protifašistických bojovníků,,1,100
Protilehlá,,1,100
Protivínská,,1,100
Protější,,1,100
Prouskova,,1,100
Proutěná,,1,100
Prouzova,,1,100
Provaznická,,1,100
Provazní,,1,100
Provozní,,1,100
Prošinova,,1,100
Proškova,,1,100
Proškovo náměstí,,1,100
Prošovická,,1,100
Pruchova,,1,100
Prudká,,1,100
Prunéřovská,,1,100
Prusická,,1,100
Prusinky,,1,100
Prusinovského,,1,100
Pruská,,1,100
Prusíkova,,1,100
Prušánecká,,1,100
Prušánská,,1,100
První,,1,100
Prvního pluku,,1,100
Prvomájová,,1,100
Práce,,1,100
Prácheňská,,1,100
Práchovna,,1,100
Prádelní,,1,100
Prátna,,1,100
Právní,,1,100
Prázdná,,1,100
Práčat,,1,100
Práčata,,1,100
Práškova,,1,100
Prčov,,1,100
Pršínská,,1,100
Průběžná,,1,100
Průběžná I.,,1,100
Průběžná II,,1,100
Průběžná II.,,1,100
Průběžná III.,,1,100
Průchod,,1,100
Průchodná,,1,100
Průchodní,,1,100
Průchova,,1,100
Průchozí,,1,100
Průhledová,,1,100
Průhon,,1,100
Průhonek,,1,100
Průhonická,,1,100
Průhonská,,1,100
Průhony,,1,100
Průjezd,,1,100
Průjezdná,,1,100
Průjezdní,,1,100
Průkopnická,,1,100
Průkopníků,,1,100
Průmyslová,,1,100
Průmyslová II,,1,100
Průmyslová zóna,,1,100
Průmyslová zóna Šťáralka,,1,100
Průmyslový park,,1,100
Průsek,,1,100
Průsečná,,1,100
Průčelní,,1,100
Průřezná,,1,100
Průšova,,1,100
Psohlavců,,1,100
Pstruhová,,1,100
Pstružná,,1,100
Pstruží,,1,100
Psárková,,1,100
Psárská,,1,100
Ptačí,,1,100
Ptačí ryneček,,1,100
Ptašínského,,1,100
Ptická,,1,100
Ptylova,,1,100
Ptácká,,1,100
Ptákovická,,1,100
Ptákovská,,1,100
Ptáčkova,,1,100
Ptáčnická,,1,100
Ptáčovský žleb,,1,100
Puchmajerova,,1,100
Puchmayerova,,1,100
Puchýřova,,1,100
Pudlovská,,1,100
Pujmanové,,1,100
Puklicova,,1,100
Pulická,,1,100
Pulkavova,,1,100
Pulkrábkova,,1,100
Purcnerova,,1,100
Purkmistra Laška,,1,100
Purkrabská,,1,100
Purkrecht,,1,100
Purkyněho,,1,100
Purkyňova,,1,100
Purkyňovo nám.,,1,100
Purkyňovo náměstí,,1,100
Purkártova,,1,100
Purmerendská,,1,100
Purpurová,,1,100
Pustinská,,1,100
Pustkovecká,,1,100
Pusty,,1,100
Pustá,,1,100
Putimská,,1,100
Pučova,,1,100
Puškinova,,1,100
Puškinovo náměstí,,1,100
Puškinská,,1,100
Pyskatého,,1,100
Pytlovka,,1,100
Pyšelská,,1,100
Pálavská,,1,100
Pálavské náměstí,,1,100
Pálenecká,,1,100
Pálenická,,1,100
Páleníčkova,,1,100
Pálkova,,1,100
Pálova,,1,100
Pámelníková,,1,100
Pánov,,1,100
Páralova,,1,100
Pásová,,1,100
Pátecká,,1,100
Pátera J. Novotného,,1,100
Pátera Toufara,,1,100
Páterovská,,1,100
Páteřní,,1,100
Pátkova,,1,100
Pátova,,1,100
Pátá,,1,100
Pávovská,,1,100
Pávovské náměstí,,1,100
Pírkova,,1,100
Písecká,,1,100
Písecké předměstí,,1,100
Píseckého,,1,100
Písečná,,1,100
Písečné,,1,100
Písečník,,1,100
Pískařská,,1,100
Pískovcová,,1,100
Pískovec I,,1,100
Pískovec II,,1,100
Pískoviště,,1,100
Pískovna,,1,100
Písková,,1,100
Písnická,,1,100
Písnické zahrady,,1,100
Písníky,,1,100
Pístecká,,1,100
Pístinská,,1,100
Píškova,,1,100
Píšovická,,1,100
Pöslova,,1,100
Pöttingova,,1,100
Púchovská,,1,100
Púrynská,,1,100
Pýchavková,,1,100
Pýchov,,1,100
Pýrová,,1,100
Pěkná,,1,100
Pěkníkova,,1,100
Pěnkavova,,1,100
Pěnkinova,,1,100
Pěnné,,1,100
Pěstitelská,,1,100
Pětidomky,,1,100
Pětidomí,,1,100
Pětihostská,,1,100
Pětiletky,,1,100
Pětipeského,,1,100
Pěšina,,1,100
Pěšinky,,1,100
Pěší,,1,100
Přadlácká,,1,100
Přasličná,,1,100
Přecechtělova,,1,100
Přechodná,,1,100
Přechodní,,1,100
Před Branou,,1,100
Před Cibulkami,,1,100
Před Labem,,1,100
Před Mosty,,1,100
Před Nádražím,,1,100
Před Obcí,,1,100
Před Oborou,,1,100
Před Pechrákem,,1,100
Před Rybníkem,,1,100
Před Schody,,1,100
Před Skalkami Ⅰ,,1,100
Před Sokolovnou,,1,100
Před Tratí,,1,100
Před lipami,,1,100
Před nádražím,,1,100
Před přejezdem,,1,100
Před Ústavem,,1,100
Předbojská,,1,100
Předbořská,,1,100
Předbranská,,1,100
Předbraní,,1,100
Předenická,,1,100
Předevsí,,1,100
Předina,,1,100
Předlická,,1,100
Předmostí,,1,100
Předměstská,,1,100
Předměstí,,1,100
Předměřická,,1,100
Přednádraží,,1,100
Přední,,1,100
Přední Hamry,,1,100
Přední Vojtanov,,1,100
Přední Výtoň,,1,100
Přední cesta,,1,100
Přední padělky,,1,100
Předpolní,,1,100
Předposlední,,1,100
Předvoje,,1,100
Předvrší,,1,100
Předzámčí,,1,100
Předčická,,1,100
Předškolní,,1,100
Přehradní,,1,100
Přeletová,,1,100
Přeloučská,,1,100
Přelovská,,1,100
Přeložka,,1,100
Přemilovická,,1,100
Přemysla Oráče,,1,100
Přemysla Otakara,,1,100
Přemysla Otakara II.,,1,100
Přemyslova,,1,100
Přemyslova cesta,,1,100
Přemyslovců,,1,100
Přemyslovka,,1,100
Přemyslovo náměstí,,1,100
Přemyslovská,,1,100
Přemyšlenská,,1,100
Přemyšovská,,1,100
Přerovská,,1,100
Přerovského,,1,100
Přerušená,,1,100
Přesanická,,1,100
Přesličková,,1,100
Přespolní,,1,100
Přestanovská,,1,100
Přestavlcká,,1,100
Přestvůrka,,1,100
Přetlucká,,1,100
Přeučilova,,1,100
Převoznická,,1,100
Převozní,,1,100
Převrátí,,1,100
Přezletická,,1,100
Přečkova,,1,100
Přeštická,,1,100
Přeťatá,,1,100
Při Ohradě,,1,100
Při hranici,,1,100
Přibická,,1,100
Přibilova,,1,100
Přibylova,,1,100
Přibyslavická,,1,100
Přibyslavská,,1,100
Přibíkova,,1,100
Přichystalova,,1,100
Přihlávky,,1,100
Přikrylova,,1,100
Přilehlá,,1,100
Přimdská,,1,100
Přistoupimská,,1,100
Přádelnická,,1,100
Přádova,,1,100
Přáslavská,,1,100
Přátelská,,1,100
Přátelství,,1,100
Příborská,,1,100
Příbramská,,1,100
Příběnická,,1,100
Příchovická,,1,100
Přídolská,,1,100
Příhodova,,1,100
Příhon,,1,100
Příhoří,,1,100
Příjezdná,,1,100
Příjezdová,,1,100
Příkop,,1,100
Příkopa,,1,100
Příkopní,,1,100
Příkopy,,1,100
Příkosická,,1,100
Příkrá,,1,100
Příkrý vrch,,1,100
Přílepská,,1,100
Přílucká,,1,100
Přímská,,1,100
Přímá,,1,100
Příměstská,,1,100
Přímětická,,1,100
Přípotoční,,1,100
Přípřežní,,1,100
Přírodní,,1,100
Přísady,,1,100
Přísecká,,1,100
Přísečnická,,1,100
Přístav,,1,100
Přístaviště,,1,100
Přístavní,,1,100
Přítkovská,,1,100
Přívorka,,1,100
Přívorská,,1,100
Přívoz,,1,100
Přívozní,,1,100
Přívozská,,1,100
Přízova,,1,100
Přízřenická,,1,100
Příčka,,1,100
Příčka I,,1,100
Příčka II,,1,100
Příčka III,,1,100
Příčka IV,,1,100
Příčky,,1,100
Příčnice,,1,100
Příčná,,1,100
Příčná I,,1,100
Příčná I.,,1,100
Příčná II,,1,100
Příčná II.,,1,100
Příčná III.,,1,100
Příční,,1,100
Pšeničná,,1,100
Pšeník,,1,100
Pšenčíkova,,1,100
Pšikalova,,1,100
Pštrossova,,1,100
Pštrosí,,1,100
Půlkruhová,,1,100
Půllány,,1,100
Půlnoční,,1,100
Půlpánova,,1,100
Půvabná,,1,100
Půžova,,1,100
Q. M. Vyskočila,,1,100
Quido Kociana,,1,100
R. A. Dvorského,,1,100
R. Melče,,1,100
R. Novotného,,1,100
R. Pokorného,,1,100
R. Stokláskové,,1,100
R. Svobodové,,1,100
R. Tomáška,,1,100
R. Těsnohlídka,,1,100
Raabova,,1,100
Rabasova,,1,100
Rabiňská,,1,100
Rabochova,,1,100
Rabyňská,,1,100
Rabštejnská,,1,100
Rachvalská,,1,100
Rackova,,1,100
Rackova zahrada,,1,100
Racková,,1,100
Radbuzská,,1,100
Radechovská,,1,100
